user_id,session_id,event_time,event_type,product_id,category,price,device_type,user_type,price_bucket,event_date,event_hour
391,130,2024-01-03 03:20:00,view,1721,Fashion,714,Desktop,Returning,High,2024-01-03,3
277,131,2024-02-04 05:51:00,view,1426,Electronics,753,Desktop,Returning,High,2024-02-04,5
532,132,2024-01-06 22:13:00,view,1943,Electronics,536,Mobile,Returning,High,2024-01-06,22
1178,133,2024-02-02 16:59:00,view,1777,Home,693,Mobile,New,High,2024-02-02,16
1178,133,2024-02-02 17:01:00,cart,1777,Home,693,Mobile,New,High,2024-02-02,17
383,134,2024-01-09 09:40:00,view,1690,Fashion,745,Mobile,Returning,High,2024-01-09,9
1092,135,2024-01-08 22:43:00,view,1619,Fashion,781,Mobile,Returning,High,2024-01-08,22
1092,135,2024-01-08 22:45:00,cart,1619,Fashion,781,Mobile,Returning,High,2024-01-08,22
1092,135,2024-01-08 22:46:00,checkout,1619,Fashion,781,Mobile,Returning,High,2024-01-08,22
1092,135,2024-01-08 22:50:00,purchase,1619,Fashion,781,Mobile,Returning,High,2024-01-08,22
1902,136,2024-01-14 19:35:00,view,1969,Electronics,336,Tablet,New,Medium,2024-01-14,19
1902,136,2024-01-14 19:36:00,cart,1969,Electronics,336,Tablet,New,Medium,2024-01-14,19
1902,136,2024-01-14 19:40:00,checkout,1969,Electronics,336,Tablet,New,Medium,2024-01-14,19
1902,136,2024-01-14 19:41:00,purchase,1969,Electronics,336,Tablet,New,Medium,2024-01-14,19
884,137,2024-01-15 18:50:00,view,1195,Electronics,348,Desktop,New,Medium,2024-01-15,18
884,137,2024-01-15 18:54:00,cart,1195,Electronics,348,Desktop,New,Medium,2024-01-15,18
214,138,2024-01-06 10:30:00,view,1422,Beauty,192,Desktop,New,Medium,2024-01-06,10
1679,139,2024-02-01 23:42:00,view,1781,Home,253,Tablet,New,Medium,2024-02-01,23
376,140,2024-01-06 17:55:00,view,1526,Electronics,402,Mobile,New,Medium,2024-01-06,17
376,140,2024-01-06 17:59:00,cart,1526,Electronics,402,Mobile,New,Medium,2024-01-06,17
376,140,2024-01-06 18:02:00,checkout,1526,Electronics,402,Mobile,New,Medium,2024-01-06,18
376,140,2024-01-06 18:03:00,purchase,1526,Electronics,402,Mobile,New,Medium,2024-01-06,18
744,141,2024-01-23 07:06:00,view,1104,Fashion,706,Desktop,New,High,2024-01-23,7
744,141,2024-01-23 07:08:00,cart,1104,Fashion,706,Desktop,New,High,2024-01-23,7
213,142,2024-02-02 09:08:00,view,1259,Electronics,527,Mobile,Returning,High,2024-02-02,9
213,142,2024-02-02 09:11:00,cart,1259,Electronics,527,Mobile,Returning,High,2024-02-02,9
213,142,2024-02-02 09:14:00,checkout,1259,Electronics,527,Mobile,Returning,High,2024-02-02,9
213,142,2024-02-02 09:17:00,purchase,1259,Electronics,527,Mobile,Returning,High,2024-02-02,9
79,143,2024-01-17 05:49:00,view,1685,Electronics,94,Desktop,New,Low,2024-01-17,5
79,143,2024-01-17 05:52:00,cart,1685,Electronics,94,Desktop,New,Low,2024-01-17,5
79,143,2024-01-17 05:56:00,checkout,1685,Electronics,94,Desktop,New,Low,2024-01-17,5
79,143,2024-01-17 05:59:00,purchase,1685,Electronics,94,Desktop,New,Low,2024-01-17,5
1750,144,2024-01-17 21:22:00,view,1802,Beauty,935,Mobile,New,High,2024-01-17,21
1750,144,2024-01-17 21:24:00,cart,1802,Beauty,935,Mobile,New,High,2024-01-17,21
628,145,2024-01-10 07:57:00,view,1373,Home,61,Desktop,Returning,Low,2024-01-10,7
604,146,2024-01-09 09:48:00,view,1953,Fashion,165,Mobile,New,Medium,2024-01-09,9
604,146,2024-01-09 09:51:00,cart,1953,Fashion,165,Mobile,New,Medium,2024-01-09,9
782,147,2024-01-28 07:03:00,view,1162,Home,78,Mobile,New,Low,2024-01-28,7
782,147,2024-01-28 07:04:00,cart,1162,Home,78,Mobile,New,Low,2024-01-28,7
782,147,2024-01-28 07:08:00,checkout,1162,Home,78,Mobile,New,Low,2024-01-28,7
782,147,2024-01-28 07:11:00,purchase,1162,Home,78,Mobile,New,Low,2024-01-28,7
1947,148,2024-01-15 22:59:00,view,1423,Fashion,673,Desktop,New,High,2024-01-15,22
1947,148,2024-01-15 23:03:00,cart,1423,Fashion,673,Desktop,New,High,2024-01-15,23
1405,149,2024-01-10 22:12:00,view,1880,Home,280,Mobile,Returning,Medium,2024-01-10,22
1001,150,2024-01-19 17:08:00,view,1515,Electronics,713,Desktop,New,High,2024-01-19,17
1001,150,2024-01-19 17:10:00,cart,1515,Electronics,713,Desktop,New,High,2024-01-19,17
1001,150,2024-01-19 17:13:00,checkout,1515,Electronics,713,Desktop,New,High,2024-01-19,17
1001,150,2024-01-19 17:14:00,purchase,1515,Electronics,713,Desktop,New,High,2024-01-19,17
680,151,2024-01-30 08:23:00,view,1110,Electronics,25,Mobile,Returning,Low,2024-01-30,8
58,152,2024-01-16 13:53:00,view,1378,Home,116,Desktop,New,Medium,2024-01-16,13
1820,153,2024-01-02 13:15:00,view,1483,Electronics,278,Mobile,New,Medium,2024-01-02,13
1050,154,2024-01-15 18:30:00,view,1242,Home,206,Mobile,New,Medium,2024-01-15,18
1050,154,2024-01-15 18:32:00,cart,1242,Home,206,Mobile,New,Medium,2024-01-15,18
1050,154,2024-01-15 18:36:00,checkout,1242,Home,206,Mobile,New,Medium,2024-01-15,18
1050,154,2024-01-15 18:40:00,purchase,1242,Home,206,Mobile,New,Medium,2024-01-15,18
881,155,2024-01-31 05:51:00,view,1996,Home,435,Mobile,New,Medium,2024-01-31,5
447,156,2024-01-16 19:22:00,view,1866,Home,937,Mobile,Returning,High,2024-01-16,19
447,156,2024-01-16 19:24:00,cart,1866,Home,937,Mobile,Returning,High,2024-01-16,19
66,157,2024-01-30 12:55:00,view,1958,Home,935,Mobile,New,High,2024-01-30,12
1945,158,2024-01-03 21:16:00,view,1598,Fashion,424,Mobile,Returning,Medium,2024-01-03,21
1945,158,2024-01-03 21:19:00,cart,1598,Fashion,424,Mobile,Returning,Medium,2024-01-03,21
1945,158,2024-01-03 21:21:00,checkout,1598,Fashion,424,Mobile,Returning,Medium,2024-01-03,21
1945,158,2024-01-03 21:24:00,purchase,1598,Fashion,424,Mobile,Returning,Medium,2024-01-03,21
1784,159,2024-01-03 19:45:00,view,1972,Home,567,Mobile,Returning,High,2024-01-03,19
1784,159,2024-01-03 19:49:00,cart,1972,Home,567,Mobile,Returning,High,2024-01-03,19
1784,159,2024-01-03 19:53:00,checkout,1972,Home,567,Mobile,Returning,High,2024-01-03,19
1784,159,2024-01-03 19:57:00,purchase,1972,Home,567,Mobile,Returning,High,2024-01-03,19
1278,160,2024-01-15 21:03:00,view,1135,Home,27,Mobile,Returning,Low,2024-01-15,21
1923,161,2024-01-08 23:07:00,view,1247,Home,768,Mobile,Returning,High,2024-01-08,23
1992,162,2024-02-03 22:41:00,view,1701,Beauty,10,Desktop,New,Low,2024-02-03,22
1992,162,2024-02-03 22:42:00,cart,1701,Beauty,10,Desktop,New,Low,2024-02-03,22
1992,162,2024-02-03 22:44:00,checkout,1701,Beauty,10,Desktop,New,Low,2024-02-03,22
1992,162,2024-02-03 22:45:00,purchase,1701,Beauty,10,Desktop,New,Low,2024-02-03,22
1068,163,2024-01-27 21:49:00,view,1031,Fashion,906,Mobile,New,High,2024-01-27,21
1121,164,2024-01-23 15:09:00,view,1183,Fashion,817,Mobile,Returning,High,2024-01-23,15
1578,165,2024-02-02 12:32:00,view,1727,Beauty,759,Desktop,Returning,High,2024-02-02,12
1578,165,2024-02-02 12:33:00,cart,1727,Beauty,759,Desktop,Returning,High,2024-02-02,12
1578,165,2024-02-02 12:37:00,checkout,1727,Beauty,759,Desktop,Returning,High,2024-02-02,12
1578,165,2024-02-02 12:39:00,purchase,1727,Beauty,759,Desktop,Returning,High,2024-02-02,12
1012,166,2024-01-18 23:48:00,view,1312,Fashion,388,Mobile,Returning,Medium,2024-01-18,23
1012,166,2024-01-18 23:50:00,cart,1312,Fashion,388,Mobile,Returning,Medium,2024-01-18,23
1012,166,2024-01-18 23:51:00,checkout,1312,Fashion,388,Mobile,Returning,Medium,2024-01-18,23
1012,166,2024-01-18 23:55:00,purchase,1312,Fashion,388,Mobile,Returning,Medium,2024-01-18,23
227,167,2024-01-13 15:12:00,view,1561,Beauty,510,Desktop,Returning,High,2024-01-13,15
227,167,2024-01-13 15:13:00,cart,1561,Beauty,510,Desktop,Returning,High,2024-01-13,15
227,167,2024-01-13 15:16:00,checkout,1561,Beauty,510,Desktop,Returning,High,2024-01-13,15
227,167,2024-01-13 15:20:00,purchase,1561,Beauty,510,Desktop,Returning,High,2024-01-13,15
774,168,2024-02-01 17:42:00,view,1670,Electronics,245,Mobile,New,Medium,2024-02-01,17
679,169,2024-01-22 04:38:00,view,1313,Fashion,772,Mobile,Returning,High,2024-01-22,4
1460,170,2024-01-31 19:34:00,view,1379,Electronics,822,Mobile,Returning,High,2024-01-31,19
1460,170,2024-01-31 19:37:00,cart,1379,Electronics,822,Mobile,Returning,High,2024-01-31,19
1460,170,2024-01-31 19:40:00,checkout,1379,Electronics,822,Mobile,Returning,High,2024-01-31,19
1815,171,2024-01-19 18:03:00,view,1781,Fashion,518,Desktop,New,High,2024-01-19,18
1815,171,2024-01-19 18:04:00,cart,1781,Fashion,518,Desktop,New,High,2024-01-19,18
1815,171,2024-01-19 18:08:00,checkout,1781,Fashion,518,Desktop,New,High,2024-01-19,18
1815,171,2024-01-19 18:10:00,purchase,1781,Fashion,518,Desktop,New,High,2024-01-19,18
601,172,2024-01-28 06:22:00,view,1245,Home,23,Desktop,New,Low,2024-01-28,6
601,172,2024-01-28 06:23:00,cart,1245,Home,23,Desktop,New,Low,2024-01-28,6
601,172,2024-01-28 06:24:00,checkout,1245,Home,23,Desktop,New,Low,2024-01-28,6
601,172,2024-01-28 06:26:00,purchase,1245,Home,23,Desktop,New,Low,2024-01-28,6
379,173,2024-01-12 20:35:00,view,1985,Home,427,Mobile,Returning,Medium,2024-01-12,20
379,173,2024-01-12 20:36:00,cart,1985,Home,427,Mobile,Returning,Medium,2024-01-12,20
1202,174,2024-01-22 08:07:00,view,1792,Electronics,998,Mobile,New,High,2024-01-22,8
1202,174,2024-01-22 08:08:00,cart,1792,Electronics,998,Mobile,New,High,2024-01-22,8
1451,175,2024-01-27 12:07:00,view,1701,Fashion,112,Tablet,New,Medium,2024-01-27,12
1939,176,2024-01-25 16:44:00,view,1548,Fashion,834,Mobile,New,High,2024-01-25,16
1939,176,2024-01-25 16:46:00,cart,1548,Fashion,834,Mobile,New,High,2024-01-25,16
709,177,2024-01-29 18:21:00,view,1648,Home,541,Mobile,New,High,2024-01-29,18
709,177,2024-01-29 18:24:00,cart,1648,Home,541,Mobile,New,High,2024-01-29,18
709,177,2024-01-29 18:27:00,checkout,1648,Home,541,Mobile,New,High,2024-01-29,18
709,177,2024-01-29 18:30:00,purchase,1648,Home,541,Mobile,New,High,2024-01-29,18
307,178,2024-01-19 13:58:00,view,1852,Home,871,Desktop,New,High,2024-01-19,13
307,178,2024-01-19 14:01:00,cart,1852,Home,871,Desktop,New,High,2024-01-19,14
307,178,2024-01-19 14:04:00,checkout,1852,Home,871,Desktop,New,High,2024-01-19,14
307,178,2024-01-19 14:07:00,purchase,1852,Home,871,Desktop,New,High,2024-01-19,14
779,179,2024-01-20 00:53:00,view,1609,Electronics,871,Desktop,Returning,High,2024-01-20,0
779,179,2024-01-20 00:54:00,cart,1609,Electronics,871,Desktop,Returning,High,2024-01-20,0
779,179,2024-01-20 00:56:00,checkout,1609,Electronics,871,Desktop,Returning,High,2024-01-20,0
779,179,2024-01-20 00:58:00,purchase,1609,Electronics,871,Desktop,Returning,High,2024-01-20,0
504,180,2024-01-31 23:06:00,view,1738,Home,877,Mobile,Returning,High,2024-01-31,23
504,180,2024-01-31 23:07:00,cart,1738,Home,877,Mobile,Returning,High,2024-01-31,23
504,180,2024-01-31 23:08:00,checkout,1738,Home,877,Mobile,Returning,High,2024-01-31,23
504,180,2024-01-31 23:09:00,purchase,1738,Home,877,Mobile,Returning,High,2024-01-31,23
268,181,2024-02-03 05:23:00,view,1566,Beauty,386,Desktop,Returning,Medium,2024-02-03,5
268,181,2024-02-03 05:27:00,cart,1566,Beauty,386,Desktop,Returning,Medium,2024-02-03,5
268,181,2024-02-03 05:29:00,checkout,1566,Beauty,386,Desktop,Returning,Medium,2024-02-03,5
268,181,2024-02-03 05:31:00,purchase,1566,Beauty,386,Desktop,Returning,Medium,2024-02-03,5
1610,182,2024-01-25 08:45:00,view,1475,Beauty,198,Desktop,New,Medium,2024-01-25,8
1610,182,2024-01-25 08:48:00,cart,1475,Beauty,198,Desktop,New,Medium,2024-01-25,8
1610,182,2024-01-25 08:49:00,checkout,1475,Beauty,198,Desktop,New,Medium,2024-01-25,8
1610,182,2024-01-25 08:50:00,purchase,1475,Beauty,198,Desktop,New,Medium,2024-01-25,8
8,183,2024-01-15 18:23:00,view,1286,Beauty,804,Mobile,Returning,High,2024-01-15,18
8,183,2024-01-15 18:26:00,cart,1286,Beauty,804,Mobile,Returning,High,2024-01-15,18
8,183,2024-01-15 18:30:00,checkout,1286,Beauty,804,Mobile,Returning,High,2024-01-15,18
8,183,2024-01-15 18:33:00,purchase,1286,Beauty,804,Mobile,Returning,High,2024-01-15,18
1944,184,2024-01-15 16:14:00,view,1724,Electronics,190,Mobile,Returning,Medium,2024-01-15,16
1944,184,2024-01-15 16:16:00,cart,1724,Electronics,190,Mobile,Returning,Medium,2024-01-15,16
1944,184,2024-01-15 16:20:00,checkout,1724,Electronics,190,Mobile,Returning,Medium,2024-01-15,16
1944,184,2024-01-15 16:21:00,purchase,1724,Electronics,190,Mobile,Returning,Medium,2024-01-15,16
508,185,2024-01-16 05:05:00,view,1951,Beauty,546,Mobile,Returning,High,2024-01-16,5
476,186,2024-01-25 02:15:00,view,1922,Electronics,968,Tablet,Returning,High,2024-01-25,2
1321,187,2024-01-23 18:30:00,view,1832,Fashion,826,Desktop,New,High,2024-01-23,18
1321,187,2024-01-23 18:34:00,cart,1832,Fashion,826,Desktop,New,High,2024-01-23,18
164,188,2024-01-11 02:41:00,view,1532,Beauty,858,Mobile,New,High,2024-01-11,2
164,188,2024-01-11 02:45:00,cart,1532,Beauty,858,Mobile,New,High,2024-01-11,2
164,188,2024-01-11 02:46:00,checkout,1532,Beauty,858,Mobile,New,High,2024-01-11,2
164,188,2024-01-11 02:50:00,purchase,1532,Beauty,858,Mobile,New,High,2024-01-11,2
485,189,2024-01-24 21:25:00,view,1812,Home,885,Desktop,New,High,2024-01-24,21
485,189,2024-01-24 21:26:00,cart,1812,Home,885,Desktop,New,High,2024-01-24,21
1621,190,2024-01-19 19:41:00,view,1712,Electronics,464,Mobile,New,Medium,2024-01-19,19
1621,190,2024-01-19 19:44:00,cart,1712,Electronics,464,Mobile,New,Medium,2024-01-19,19
1096,191,2024-01-15 10:27:00,view,1133,Home,184,Mobile,New,Medium,2024-01-15,10
567,192,2024-01-25 18:18:00,view,1364,Home,973,Mobile,New,High,2024-01-25,18
567,192,2024-01-25 18:21:00,cart,1364,Home,973,Mobile,New,High,2024-01-25,18
905,193,2024-01-03 01:05:00,view,1327,Beauty,60,Mobile,New,Low,2024-01-03,1
905,193,2024-01-03 01:09:00,cart,1327,Beauty,60,Mobile,New,Low,2024-01-03,1
905,193,2024-01-03 01:12:00,checkout,1327,Beauty,60,Mobile,New,Low,2024-01-03,1
905,193,2024-01-03 01:15:00,purchase,1327,Beauty,60,Mobile,New,Low,2024-01-03,1
559,194,2024-01-26 09:26:00,view,1848,Fashion,517,Desktop,Returning,High,2024-01-26,9
559,194,2024-01-26 09:28:00,cart,1848,Fashion,517,Desktop,Returning,High,2024-01-26,9
1935,195,2024-01-07 10:17:00,view,1545,Electronics,503,Mobile,Returning,High,2024-01-07,10
1935,195,2024-01-07 10:19:00,cart,1545,Electronics,503,Mobile,Returning,High,2024-01-07,10
1968,196,2024-01-19 08:00:00,view,1516,Fashion,775,Desktop,New,High,2024-01-19,8
1968,196,2024-01-19 08:03:00,cart,1516,Fashion,775,Desktop,New,High,2024-01-19,8
1968,196,2024-01-19 08:05:00,checkout,1516,Fashion,775,Desktop,New,High,2024-01-19,8
1968,196,2024-01-19 08:06:00,purchase,1516,Fashion,775,Desktop,New,High,2024-01-19,8
238,197,2024-01-11 18:23:00,view,1752,Home,914,Mobile,New,High,2024-01-11,18
1128,198,2024-01-16 12:41:00,view,1619,Beauty,613,Mobile,New,High,2024-01-16,12
1234,199,2024-01-31 16:13:00,view,1107,Beauty,673,Tablet,New,High,2024-01-31,16
554,200,2024-01-27 01:46:00,view,1175,Electronics,965,Mobile,New,High,2024-01-27,1
554,200,2024-01-27 01:47:00,cart,1175,Electronics,965,Mobile,New,High,2024-01-27,1
554,200,2024-01-27 01:51:00,checkout,1175,Electronics,965,Mobile,New,High,2024-01-27,1
828,201,2024-01-09 00:17:00,view,1274,Fashion,23,Mobile,New,Low,2024-01-09,0
828,201,2024-01-09 00:20:00,cart,1274,Fashion,23,Mobile,New,Low,2024-01-09,0
828,201,2024-01-09 00:23:00,checkout,1274,Fashion,23,Mobile,New,Low,2024-01-09,0
468,202,2024-01-08 00:29:00,view,1769,Home,115,Mobile,Returning,Medium,2024-01-08,0
468,202,2024-01-08 00:31:00,cart,1769,Home,115,Mobile,Returning,Medium,2024-01-08,0
468,202,2024-01-08 00:35:00,checkout,1769,Home,115,Mobile,Returning,Medium,2024-01-08,0
468,202,2024-01-08 00:38:00,purchase,1769,Home,115,Mobile,Returning,Medium,2024-01-08,0
1478,203,2024-01-19 07:51:00,view,1215,Electronics,695,Desktop,Returning,High,2024-01-19,7
1292,204,2024-02-04 10:36:00,view,1574,Beauty,943,Mobile,New,High,2024-02-04,10
1292,204,2024-02-04 10:39:00,cart,1574,Beauty,943,Mobile,New,High,2024-02-04,10
1292,204,2024-02-04 10:43:00,checkout,1574,Beauty,943,Mobile,New,High,2024-02-04,10
1292,204,2024-02-04 10:45:00,purchase,1574,Beauty,943,Mobile,New,High,2024-02-04,10
386,205,2024-01-11 16:29:00,view,1278,Electronics,388,Mobile,Returning,Medium,2024-01-11,16
775,206,2024-01-25 07:28:00,view,1683,Beauty,264,Mobile,Returning,Medium,2024-01-25,7
775,206,2024-01-25 07:32:00,cart,1683,Beauty,264,Mobile,Returning,Medium,2024-01-25,7
775,206,2024-01-25 07:33:00,checkout,1683,Beauty,264,Mobile,Returning,Medium,2024-01-25,7
775,206,2024-01-25 07:34:00,purchase,1683,Beauty,264,Mobile,Returning,Medium,2024-01-25,7
848,207,2024-01-20 02:34:00,view,1943,Electronics,680,Mobile,Returning,High,2024-01-20,2
848,207,2024-01-20 02:36:00,cart,1943,Electronics,680,Mobile,Returning,High,2024-01-20,2
387,208,2024-01-11 14:59:00,view,1547,Beauty,484,Desktop,New,Medium,2024-01-11,14
877,209,2024-01-09 21:47:00,view,1596,Electronics,192,Mobile,Returning,Medium,2024-01-09,21
259,210,2024-01-05 12:32:00,view,1089,Beauty,824,Mobile,New,High,2024-01-05,12
259,210,2024-01-05 12:35:00,cart,1089,Beauty,824,Mobile,New,High,2024-01-05,12
259,210,2024-01-05 12:37:00,checkout,1089,Beauty,824,Mobile,New,High,2024-01-05,12
283,211,2024-01-21 05:25:00,view,1913,Electronics,551,Mobile,New,High,2024-01-21,5
283,211,2024-01-21 05:27:00,cart,1913,Electronics,551,Mobile,New,High,2024-01-21,5
1650,212,2024-01-13 10:11:00,view,1861,Electronics,688,Mobile,Returning,High,2024-01-13,10
1650,212,2024-01-13 10:13:00,cart,1861,Electronics,688,Mobile,Returning,High,2024-01-13,10
1650,212,2024-01-13 10:14:00,checkout,1861,Electronics,688,Mobile,Returning,High,2024-01-13,10
1650,212,2024-01-13 10:15:00,purchase,1861,Electronics,688,Mobile,Returning,High,2024-01-13,10
1899,213,2024-01-01 18:59:00,view,1073,Fashion,785,Desktop,New,High,2024-01-01,18
1899,213,2024-01-01 19:02:00,cart,1073,Fashion,785,Desktop,New,High,2024-01-01,19
40,214,2024-01-13 08:38:00,view,1687,Electronics,642,Mobile,New,High,2024-01-13,8
40,214,2024-01-13 08:40:00,cart,1687,Electronics,642,Mobile,New,High,2024-01-13,8
40,214,2024-01-13 08:42:00,checkout,1687,Electronics,642,Mobile,New,High,2024-01-13,8
40,214,2024-01-13 08:43:00,purchase,1687,Electronics,642,Mobile,New,High,2024-01-13,8
486,215,2024-01-06 10:33:00,view,1391,Home,328,Tablet,Returning,Medium,2024-01-06,10
486,215,2024-01-06 10:37:00,cart,1391,Home,328,Tablet,Returning,Medium,2024-01-06,10
929,216,2024-01-10 01:23:00,view,1377,Beauty,822,Mobile,Returning,High,2024-01-10,1
220,217,2024-01-08 23:21:00,view,1012,Electronics,603,Mobile,Returning,High,2024-01-08,23
220,217,2024-01-08 23:23:00,cart,1012,Electronics,603,Mobile,Returning,High,2024-01-08,23
220,217,2024-01-08 23:27:00,checkout,1012,Electronics,603,Mobile,Returning,High,2024-01-08,23
220,217,2024-01-08 23:28:00,purchase,1012,Electronics,603,Mobile,Returning,High,2024-01-08,23
1153,218,2024-01-16 00:22:00,view,1256,Beauty,710,Desktop,Returning,High,2024-01-16,0
1153,218,2024-01-16 00:23:00,cart,1256,Beauty,710,Desktop,Returning,High,2024-01-16,0
1015,219,2024-02-04 10:31:00,view,1031,Home,170,Mobile,Returning,Medium,2024-02-04,10
1024,220,2024-01-16 02:20:00,view,1259,Electronics,868,Desktop,Returning,High,2024-01-16,2
1544,221,2024-01-14 12:36:00,view,1609,Electronics,294,Tablet,New,Medium,2024-01-14,12
613,222,2024-01-23 12:32:00,view,1147,Home,611,Mobile,Returning,High,2024-01-23,12
613,222,2024-01-23 12:36:00,cart,1147,Home,611,Mobile,Returning,High,2024-01-23,12
613,222,2024-01-23 12:37:00,checkout,1147,Home,611,Mobile,Returning,High,2024-01-23,12
613,222,2024-01-23 12:40:00,purchase,1147,Home,611,Mobile,Returning,High,2024-01-23,12
928,223,2024-01-30 16:21:00,view,1442,Beauty,757,Mobile,New,High,2024-01-30,16
1916,224,2024-01-13 11:58:00,view,1127,Home,408,Desktop,Returning,Medium,2024-01-13,11
688,225,2024-01-24 21:58:00,view,1947,Fashion,730,Mobile,New,High,2024-01-24,21
688,225,2024-01-24 22:01:00,cart,1947,Fashion,730,Mobile,New,High,2024-01-24,22
688,225,2024-01-24 22:03:00,checkout,1947,Fashion,730,Mobile,New,High,2024-01-24,22
688,225,2024-01-24 22:06:00,purchase,1947,Fashion,730,Mobile,New,High,2024-01-24,22
1643,226,2024-01-26 03:19:00,view,1470,Beauty,530,Mobile,New,High,2024-01-26,3
613,227,2024-01-12 22:52:00,view,1899,Electronics,349,Mobile,Returning,Medium,2024-01-12,22
613,227,2024-01-12 22:56:00,cart,1899,Electronics,349,Mobile,Returning,Medium,2024-01-12,22
613,227,2024-01-12 22:59:00,checkout,1899,Electronics,349,Mobile,Returning,Medium,2024-01-12,22
613,227,2024-01-12 23:02:00,purchase,1899,Electronics,349,Mobile,Returning,Medium,2024-01-12,23
260,228,2024-01-09 03:04:00,view,1152,Beauty,713,Mobile,New,High,2024-01-09,3
260,228,2024-01-09 03:07:00,cart,1152,Beauty,713,Mobile,New,High,2024-01-09,3
260,228,2024-01-09 03:11:00,checkout,1152,Beauty,713,Mobile,New,High,2024-01-09,3
260,228,2024-01-09 03:15:00,purchase,1152,Beauty,713,Mobile,New,High,2024-01-09,3
990,229,2024-02-03 14:20:00,view,1475,Electronics,500,Desktop,Returning,Medium,2024-02-03,14
966,230,2024-01-10 11:37:00,view,1535,Electronics,468,Mobile,New,Medium,2024-01-10,11
366,231,2024-01-04 14:27:00,view,1780,Home,750,Mobile,New,High,2024-01-04,14
366,231,2024-01-04 14:30:00,cart,1780,Home,750,Mobile,New,High,2024-01-04,14
366,231,2024-01-04 14:34:00,checkout,1780,Home,750,Mobile,New,High,2024-01-04,14
1782,232,2024-01-06 03:24:00,view,1725,Electronics,317,Desktop,Returning,Medium,2024-01-06,3
