session_id,cart,checkout,purchase,view,view_to_cart_time,cart_to_checkout_time,checkout_to_purchase_time
353,,,,2024-01-07 20:42:00,,,
354,,,,2024-01-27 19:30:00,,,
355,,,,2024-01-09 16:07:00,,,
356,2024-01-22 04:51:00,2024-01-22 04:53:00,2024-01-22 04:56:00,2024-01-22 04:48:00,3.0,2.0,3.0
357,,,,2024-01-26 06:19:00,,,
358,,,,2024-01-19 22:34:00,,,
359,,,,2024-01-03 02:50:00,,,
360,,,,2024-01-30 21:41:00,,,
361,2024-01-12 06:27:00,2024-01-12 06:28:00,,2024-01-12 06:24:00,3.0,1.0,
362,2024-01-18 22:19:00,,,2024-01-18 22:16:00,3.0,,
363,,,,2024-01-10 04:48:00,,,
364,2024-01-03 22:53:00,2024-01-03 22:57:00,2024-01-03 23:01:00,2024-01-03 22:52:00,1.0,4.0,4.0
365,2024-01-03 01:52:00,2024-01-03 01:53:00,2024-01-03 01:54:00,2024-01-03 01:51:00,1.0,1.0,1.0
366,,,,2024-01-30 17:48:00,,,
367,2024-01-08 22:17:00,2024-01-08 22:18:00,2024-01-08 22:21:00,2024-01-08 22:13:00,4.0,1.0,3.0
368,,,,2024-01-23 18:07:00,,,
369,,,,2024-02-02 23:42:00,,,
370,,,,2024-01-26 13:00:00,,,
371,2024-01-07 00:23:00,2024-01-07 00:24:00,2024-01-07 00:25:00,2024-01-07 00:19:00,4.0,1.0,1.0
372,,,,2024-01-10 16:49:00,,,
373,,,,2024-01-17 03:01:00,,,
374,,,,2024-01-21 09:59:00,,,
375,,,,2024-01-05 18:15:00,,,
376,,,,2024-01-27 01:06:00,,,
377,2024-01-10 00:19:00,2024-01-10 00:22:00,2024-01-10 00:23:00,2024-01-10 00:16:00,3.0,3.0,1.0
378,2024-01-08 23:06:00,2024-01-08 23:07:00,2024-01-08 23:10:00,2024-01-08 23:04:00,2.0,1.0,3.0
379,,,,2024-01-07 03:15:00,,,
380,,,,2024-01-19 07:11:00,,,
381,,,,2024-01-24 10:32:00,,,
382,2024-01-03 14:30:00,,,2024-01-03 14:29:00,1.0,,
383,2024-01-23 23:21:00,,,2024-01-23 23:20:00,1.0,,
384,,,,2024-01-28 06:03:00,,,
385,2024-01-08 20:00:00,2024-01-08 20:02:00,2024-01-08 20:04:00,2024-01-08 19:57:00,3.0,2.0,2.0
386,,,,2024-02-01 00:03:00,,,
387,,,,2024-01-25 08:10:00,,,
388,2024-01-16 08:21:00,,,2024-01-16 08:18:00,3.0,,
389,,,,2024-01-25 09:00:00,,,
390,2024-01-15 20:22:00,2024-01-15 20:23:00,2024-01-15 20:26:00,2024-01-15 20:21:00,1.0,1.0,3.0
391,2024-01-28 10:01:00,2024-01-28 10:05:00,,2024-01-28 09:58:00,3.0,4.0,
392,,,,2024-01-16 20:07:00,,,
393,2024-02-02 03:25:00,,,2024-02-02 03:21:00,4.0,,
394,2024-02-04 00:02:00,2024-02-04 00:05:00,2024-02-04 00:06:00,2024-02-04 00:00:00,2.0,3.0,1.0
395,,,,2024-01-25 16:11:00,,,
396,,,,2024-01-01 08:41:00,,,
397,2024-01-24 23:00:00,2024-01-24 23:04:00,2024-01-24 23:07:00,2024-01-24 22:56:00,4.0,4.0,3.0
398,,,,2024-01-11 18:30:00,,,
399,2024-01-12 10:13:00,2024-01-12 10:16:00,2024-01-12 10:19:00,2024-01-12 10:12:00,1.0,3.0,3.0
400,2024-01-17 02:23:00,,,2024-01-17 02:20:00,3.0,,
401,2024-01-27 10:45:00,2024-01-27 10:47:00,2024-01-27 10:50:00,2024-01-27 10:41:00,4.0,2.0,3.0
402,,,,2024-01-07 21:00:00,,,
403,2024-01-30 09:24:00,2024-01-30 09:26:00,2024-01-30 09:30:00,2024-01-30 09:22:00,2.0,2.0,4.0
404,,,,2024-02-02 12:25:00,,,
405,2024-01-29 15:20:00,,,2024-01-29 15:16:00,4.0,,
406,2024-01-21 04:58:00,2024-01-21 05:02:00,2024-01-21 05:05:00,2024-01-21 04:56:00,2.0,4.0,3.0
407,,,,2024-01-18 10:42:00,,,
408,,,,2024-01-26 11:22:00,,,
409,,,,2024-01-17 02:04:00,,,
410,2024-01-06 01:04:00,,,2024-01-06 01:02:00,2.0,,
411,2024-01-27 12:10:00,,,2024-01-27 12:07:00,3.0,,
412,2024-01-30 10:06:00,,,2024-01-30 10:03:00,3.0,,
413,2024-01-15 06:21:00,,,2024-01-15 06:17:00,4.0,,
414,2024-01-24 10:59:00,2024-01-24 11:00:00,2024-01-24 11:01:00,2024-01-24 10:55:00,4.0,1.0,1.0
415,2024-01-27 16:37:00,2024-01-27 16:38:00,2024-01-27 16:42:00,2024-01-27 16:36:00,1.0,1.0,4.0
416,2024-01-05 19:36:00,,,2024-01-05 19:33:00,3.0,,
417,2024-01-09 05:48:00,2024-01-09 05:49:00,2024-01-09 05:50:00,2024-01-09 05:47:00,1.0,1.0,1.0
418,2024-01-23 19:46:00,,,2024-01-23 19:42:00,4.0,,
419,2024-01-13 11:03:00,2024-01-13 11:05:00,2024-01-13 11:08:00,2024-01-13 11:01:00,2.0,2.0,3.0
420,,,,2024-01-24 06:24:00,,,
421,,,,2024-02-02 05:49:00,,,
422,,,,2024-01-12 02:10:00,,,
423,2024-01-11 23:25:00,,,2024-01-11 23:23:00,2.0,,
424,,,,2024-01-15 16:12:00,,,
425,,,,2024-02-03 13:48:00,,,
426,2024-01-20 06:08:00,2024-01-20 06:09:00,2024-01-20 06:12:00,2024-01-20 06:07:00,1.0,1.0,3.0
427,2024-02-02 23:49:00,2024-02-02 23:53:00,2024-02-02 23:54:00,2024-02-02 23:48:00,1.0,4.0,1.0
428,,,,2024-01-14 11:47:00,,,
429,2024-01-21 10:36:00,2024-01-21 10:40:00,2024-01-21 10:41:00,2024-01-21 10:33:00,3.0,4.0,1.0
430,,,,2024-02-02 04:40:00,,,
431,2024-01-01 16:43:00,2024-01-01 16:46:00,2024-01-01 16:50:00,2024-01-01 16:42:00,1.0,3.0,4.0
432,2024-01-22 10:44:00,2024-01-22 10:47:00,2024-01-22 10:49:00,2024-01-22 10:40:00,4.0,3.0,2.0
433,2024-01-04 20:58:00,2024-01-04 20:59:00,2024-01-04 21:03:00,2024-01-04 20:57:00,1.0,1.0,4.0
434,,,,2024-02-01 11:07:00,,,
435,2024-01-23 06:47:00,2024-01-23 06:48:00,2024-01-23 06:49:00,2024-01-23 06:45:00,2.0,1.0,1.0
436,,,,2024-01-28 01:12:00,,,
437,,,,2024-01-24 09:34:00,,,
438,2024-01-29 16:27:00,,,2024-01-29 16:23:00,4.0,,
439,2024-01-25 11:23:00,2024-01-25 11:25:00,2024-01-25 11:28:00,2024-01-25 11:22:00,1.0,2.0,3.0
440,2024-02-02 17:59:00,2024-02-02 18:01:00,2024-02-02 18:03:00,2024-02-02 17:58:00,1.0,2.0,2.0
441,,,,2024-01-28 12:46:00,,,
442,,,,2024-01-09 12:23:00,,,
443,,,,2024-01-19 02:07:00,,,
444,,,,2024-01-11 13:34:00,,,
445,2024-01-04 14:22:00,2024-01-04 14:26:00,2024-01-04 14:30:00,2024-01-04 14:18:00,4.0,4.0,4.0
446,2024-01-01 11:55:00,2024-01-01 11:58:00,2024-01-01 12:00:00,2024-01-01 11:51:00,4.0,3.0,2.0
447,,,,2024-01-22 05:18:00,,,
448,2024-01-29 13:44:00,2024-01-29 13:48:00,2024-01-29 13:49:00,2024-01-29 13:41:00,3.0,4.0,1.0
449,2024-01-16 02:03:00,2024-01-16 02:04:00,,2024-01-16 02:02:00,1.0,1.0,
450,2024-01-26 06:10:00,2024-01-26 06:11:00,2024-01-26 06:12:00,2024-01-26 06:08:00,2.0,1.0,1.0
451,,,,2024-01-06 01:33:00,,,
452,2024-02-02 20:20:00,,,2024-02-02 20:19:00,1.0,,
453,,,,2024-01-26 01:01:00,,,
454,2024-01-28 22:24:00,2024-01-28 22:26:00,2024-01-28 22:30:00,2024-01-28 22:20:00,4.0,2.0,4.0
455,,,,2024-01-28 20:47:00,,,
456,,,,2024-01-13 12:47:00,,,
457,,,,2024-01-09 14:30:00,,,
458,,,,2024-01-05 04:08:00,,,
459,2024-01-30 06:05:00,2024-01-30 06:08:00,2024-01-30 06:11:00,2024-01-30 06:01:00,4.0,3.0,3.0
460,2024-01-07 02:51:00,,,2024-01-07 02:49:00,2.0,,
461,,,,2024-02-03 03:57:00,,,
462,2024-01-09 13:46:00,2024-01-09 13:48:00,2024-01-09 13:51:00,2024-01-09 13:42:00,4.0,2.0,3.0
463,,,,2024-01-29 22:00:00,,,
464,2024-01-07 19:43:00,2024-01-07 19:47:00,2024-01-07 19:50:00,2024-01-07 19:42:00,1.0,4.0,3.0
465,,,,2024-01-01 11:16:00,,,
466,2024-01-20 09:45:00,2024-01-20 09:48:00,2024-01-20 09:49:00,2024-01-20 09:42:00,3.0,3.0,1.0
467,,,,2024-01-15 12:36:00,,,
468,2024-01-18 12:57:00,2024-01-18 13:00:00,2024-01-18 13:02:00,2024-01-18 12:53:00,4.0,3.0,2.0
469,,,,2024-01-25 07:52:00,,,
470,,,,2024-01-27 00:53:00,,,
471,2024-01-30 09:06:00,2024-01-30 09:07:00,2024-01-30 09:08:00,2024-01-30 09:04:00,2.0,1.0,1.0
472,,,,2024-01-22 15:14:00,,,
473,2024-01-01 04:57:00,,,2024-01-01 04:55:00,2.0,,
474,2024-02-02 14:25:00,,,2024-02-02 14:24:00,1.0,,
475,2024-01-03 01:57:00,2024-01-03 01:59:00,,2024-01-03 01:53:00,4.0,2.0,
476,2024-01-03 20:10:00,2024-01-03 20:11:00,2024-01-03 20:12:00,2024-01-03 20:07:00,3.0,1.0,1.0
477,2024-01-31 13:22:00,2024-01-31 13:23:00,,2024-01-31 13:18:00,4.0,1.0,
478,2024-01-16 19:09:00,,,2024-01-16 19:08:00,1.0,,
479,2024-01-18 18:08:00,2024-01-18 18:10:00,2024-01-18 18:12:00,2024-01-18 18:06:00,2.0,2.0,2.0
480,,,,2024-01-08 01:49:00,,,
481,,,,2024-01-09 08:56:00,,,
482,2024-02-03 08:30:00,2024-02-03 08:31:00,2024-02-03 08:34:00,2024-02-03 08:27:00,3.0,1.0,3.0
483,2024-01-02 16:57:00,2024-01-02 16:58:00,2024-01-02 17:00:00,2024-01-02 16:56:00,1.0,1.0,2.0
484,,,,2024-01-26 15:23:00,,,
485,,,,2024-01-03 08:40:00,,,
486,2024-01-16 11:53:00,2024-01-16 11:54:00,2024-01-16 11:58:00,2024-01-16 11:52:00,1.0,1.0,4.0
487,,,,2024-01-31 15:38:00,,,
488,2024-01-21 02:25:00,2024-01-21 02:27:00,,2024-01-21 02:22:00,3.0,2.0,
489,,,,2024-01-08 00:10:00,,,
490,2024-01-23 21:24:00,2024-01-23 21:28:00,2024-01-23 21:31:00,2024-01-23 21:21:00,3.0,4.0,3.0
491,,,,2024-01-10 10:24:00,,,
492,2024-02-02 15:53:00,2024-02-02 15:55:00,2024-02-02 15:59:00,2024-02-02 15:52:00,1.0,2.0,4.0
493,,,,2024-02-02 12:55:00,,,
494,2024-01-14 19:35:00,2024-01-14 19:39:00,2024-01-14 19:40:00,2024-01-14 19:32:00,3.0,4.0,1.0
495,,,,2024-01-30 15:12:00,,,
496,2024-01-30 09:31:00,2024-01-30 09:34:00,2024-01-30 09:35:00,2024-01-30 09:28:00,3.0,3.0,1.0
497,2024-01-20 18:40:00,,,2024-01-20 18:36:00,4.0,,
498,2024-01-13 13:26:00,2024-01-13 13:29:00,,2024-01-13 13:25:00,1.0,3.0,
499,2024-02-02 10:22:00,2024-02-02 10:23:00,2024-02-02 10:26:00,2024-02-02 10:18:00,4.0,1.0,3.0
500,2024-01-26 12:11:00,2024-01-26 12:14:00,2024-01-26 12:15:00,2024-01-26 12:09:00,2.0,3.0,1.0
501,2024-01-23 23:05:00,,,2024-01-23 23:04:00,1.0,,
502,2024-01-16 16:34:00,,,2024-01-16 16:30:00,4.0,,
503,2024-01-25 09:39:00,2024-01-25 09:42:00,2024-01-25 09:43:00,2024-01-25 09:37:00,2.0,3.0,1.0
504,2024-01-10 08:21:00,,,2024-01-10 08:18:00,3.0,,
505,,,,2024-01-27 15:11:00,,,
506,2024-01-27 10:26:00,2024-01-27 10:28:00,2024-01-27 10:29:00,2024-01-27 10:24:00,2.0,2.0,1.0
507,,,,2024-01-21 01:31:00,,,
508,2024-01-02 21:33:00,2024-01-02 21:36:00,2024-01-02 21:37:00,2024-01-02 21:31:00,2.0,3.0,1.0
509,2024-01-11 04:45:00,,,2024-01-11 04:41:00,4.0,,
510,2024-01-16 04:33:00,2024-01-16 04:37:00,,2024-01-16 04:30:00,3.0,4.0,
511,,,,2024-01-10 01:32:00,,,
512,2024-01-22 07:42:00,,,2024-01-22 07:38:00,4.0,,
513,,,,2024-02-01 06:00:00,,,
514,2024-01-28 18:07:00,2024-01-28 18:11:00,2024-01-28 18:12:00,2024-01-28 18:03:00,4.0,4.0,1.0
515,2024-01-25 11:11:00,,,2024-01-25 11:08:00,3.0,,
516,2024-01-03 09:18:00,2024-01-03 09:21:00,,2024-01-03 09:17:00,1.0,3.0,
517,,,,2024-01-07 16:25:00,,,
518,2024-02-03 08:54:00,2024-02-03 08:58:00,2024-02-03 09:01:00,2024-02-03 08:50:00,4.0,4.0,3.0
519,,,,2024-01-03 02:34:00,,,
520,,,,2024-01-22 12:42:00,,,
521,2024-01-29 13:53:00,2024-01-29 13:54:00,2024-01-29 13:56:00,2024-01-29 13:50:00,3.0,1.0,2.0
522,2024-01-02 23:16:00,,,2024-01-02 23:15:00,1.0,,
523,2024-01-11 21:14:00,,,2024-01-11 21:11:00,3.0,,
524,,,,2024-01-13 16:44:00,,,
525,2024-01-18 03:10:00,2024-01-18 03:12:00,2024-01-18 03:16:00,2024-01-18 03:08:00,2.0,2.0,4.0
526,2024-01-12 18:15:00,2024-01-12 18:16:00,2024-01-12 18:18:00,2024-01-12 18:11:00,4.0,1.0,2.0
527,2024-01-23 20:07:00,2024-01-23 20:11:00,,2024-01-23 20:03:00,4.0,4.0,
528,,,,2024-01-12 20:58:00,,,
529,2024-01-05 05:28:00,2024-01-05 05:31:00,,2024-01-05 05:25:00,3.0,3.0,
530,2024-01-18 20:09:00,,,2024-01-18 20:05:00,4.0,,
531,,,,2024-01-26 17:29:00,,,
532,2024-02-03 13:34:00,2024-02-03 13:37:00,2024-02-03 13:39:00,2024-02-03 13:32:00,2.0,3.0,2.0
533,2024-01-07 13:55:00,2024-01-07 13:57:00,,2024-01-07 13:52:00,3.0,2.0,
534,,,,2024-01-06 23:33:00,,,
535,2024-01-17 02:23:00,,,2024-01-17 02:21:00,2.0,,
536,2024-01-29 18:32:00,2024-01-29 18:35:00,2024-01-29 18:39:00,2024-01-29 18:30:00,2.0,3.0,4.0
537,2024-01-01 07:55:00,2024-01-01 07:58:00,,2024-01-01 07:53:00,2.0,3.0,
538,2024-01-12 22:43:00,2024-01-12 22:46:00,2024-01-12 22:49:00,2024-01-12 22:39:00,4.0,3.0,3.0
539,,,,2024-01-17 08:43:00,,,
540,2024-01-20 02:27:00,,,2024-01-20 02:25:00,2.0,,
541,,,,2024-01-16 21:32:00,,,
542,,,,2024-01-18 03:22:00,,,
543,2024-02-01 02:47:00,2024-02-01 02:50:00,,2024-02-01 02:45:00,2.0,3.0,
544,,,,2024-01-08 08:10:00,,,
545,2024-01-18 02:32:00,2024-01-18 02:33:00,,2024-01-18 02:29:00,3.0,1.0,
546,2024-01-09 09:49:00,2024-01-09 09:52:00,2024-01-09 09:55:00,2024-01-09 09:48:00,1.0,3.0,3.0
547,2024-01-31 07:33:00,2024-01-31 07:37:00,2024-01-31 07:40:00,2024-01-31 07:32:00,1.0,4.0,3.0
548,,,,2024-02-02 12:48:00,,,
549,2024-01-28 10:38:00,,,2024-01-28 10:37:00,1.0,,
550,2024-01-17 18:49:00,,,2024-01-17 18:47:00,2.0,,
551,,,,2024-02-03 06:27:00,,,
552,2024-02-03 16:56:00,2024-02-03 16:59:00,2024-02-03 17:03:00,2024-02-03 16:52:00,4.0,3.0,4.0
553,,,,2024-01-12 11:09:00,,,
554,,,,2024-01-18 10:35:00,,,
555,2024-01-15 23:58:00,,,2024-01-15 23:56:00,2.0,,
556,,,,2024-01-18 06:36:00,,,
557,2024-01-10 20:22:00,2024-01-10 20:23:00,2024-01-10 20:24:00,2024-01-10 20:18:00,4.0,1.0,1.0
558,2024-01-21 16:17:00,,,2024-01-21 16:14:00,3.0,,
559,2024-01-27 16:10:00,2024-01-27 16:14:00,2024-01-27 16:16:00,2024-01-27 16:07:00,3.0,4.0,2.0
560,2024-01-26 17:40:00,,,2024-01-26 17:36:00,4.0,,
561,2024-02-03 01:06:00,2024-02-03 01:07:00,2024-02-03 01:10:00,2024-02-03 01:04:00,2.0,1.0,3.0
562,2024-01-05 13:32:00,2024-01-05 13:33:00,2024-01-05 13:37:00,2024-01-05 13:31:00,1.0,1.0,4.0
563,2024-01-23 09:32:00,,,2024-01-23 09:31:00,1.0,,
564,2024-02-01 05:50:00,2024-02-01 05:51:00,2024-02-01 05:55:00,2024-02-01 05:47:00,3.0,1.0,4.0
565,,,,2024-02-03 23:35:00,,,
566,,,,2024-01-07 17:02:00,,,
567,2024-01-28 23:15:00,2024-01-28 23:19:00,2024-01-28 23:20:00,2024-01-28 23:13:00,2.0,4.0,1.0
568,2024-01-12 18:03:00,2024-01-12 18:06:00,2024-01-12 18:09:00,2024-01-12 17:59:00,4.0,3.0,3.0
569,2024-02-02 06:28:00,2024-02-02 06:29:00,,2024-02-02 06:25:00,3.0,1.0,
570,2024-01-09 20:49:00,,,2024-01-09 20:45:00,4.0,,
571,2024-01-13 02:18:00,2024-01-13 02:20:00,2024-01-13 02:22:00,2024-01-13 02:16:00,2.0,2.0,2.0
572,,,,2024-01-05 08:01:00,,,
573,2024-01-30 13:56:00,,,2024-01-30 13:53:00,3.0,,
574,,,,2024-01-17 16:22:00,,,
575,2024-01-01 02:53:00,2024-01-01 02:55:00,2024-01-01 02:59:00,2024-01-01 02:51:00,2.0,2.0,4.0
576,2024-02-02 16:44:00,2024-02-02 16:48:00,,2024-02-02 16:41:00,3.0,4.0,
577,2024-01-06 04:11:00,2024-01-06 04:13:00,2024-01-06 04:15:00,2024-01-06 04:08:00,3.0,2.0,2.0
578,,,,2024-01-07 12:19:00,,,
579,2024-01-29 19:32:00,2024-01-29 19:33:00,2024-01-29 19:34:00,2024-01-29 19:30:00,2.0,1.0,1.0
580,2024-01-20 10:09:00,,,2024-01-20 10:07:00,2.0,,
581,,,,2024-01-10 08:24:00,,,
582,2024-01-18 02:12:00,2024-01-18 02:13:00,,2024-01-18 02:10:00,2.0,1.0,
583,,,,2024-01-29 01:02:00,,,
584,2024-01-11 22:50:00,2024-01-11 22:51:00,2024-01-11 22:52:00,2024-01-11 22:48:00,2.0,1.0,1.0
585,,,,2024-02-03 15:47:00,,,
586,2024-01-07 14:48:00,2024-01-07 14:51:00,2024-01-07 14:53:00,2024-01-07 14:46:00,2.0,3.0,2.0
587,2024-01-24 23:31:00,2024-01-24 23:32:00,2024-01-24 23:33:00,2024-01-24 23:29:00,2.0,1.0,1.0
588,,,,2024-01-27 02:45:00,,,
589,,,,2024-01-18 09:33:00,,,
590,2024-02-04 05:53:00,2024-02-04 05:55:00,2024-02-04 05:58:00,2024-02-04 05:50:00,3.0,2.0,3.0
591,,,,2024-01-16 16:05:00,,,
592,2024-01-23 05:13:00,,,2024-01-23 05:11:00,2.0,,
593,,,,2024-01-16 13:02:00,,,
594,2024-01-09 15:30:00,2024-01-09 15:33:00,2024-01-09 15:35:00,2024-01-09 15:29:00,1.0,3.0,2.0
595,2024-02-04 00:23:00,2024-02-04 00:25:00,,2024-02-04 00:21:00,2.0,2.0,
596,2024-01-05 07:15:00,2024-01-05 07:17:00,2024-01-05 07:21:00,2024-01-05 07:12:00,3.0,2.0,4.0
597,,,,2024-01-23 17:55:00,,,
598,2024-01-19 02:02:00,,,2024-01-19 01:59:00,3.0,,
599,,,,2024-01-21 06:10:00,,,
600,,,,2024-01-22 02:08:00,,,
601,,,,2024-01-28 22:00:00,,,
602,2024-02-03 23:34:00,2024-02-03 23:35:00,2024-02-03 23:38:00,2024-02-03 23:30:00,4.0,1.0,3.0
603,,,,2024-01-08 00:28:00,,,
604,2024-01-12 13:28:00,2024-01-12 13:32:00,2024-01-12 13:35:00,2024-01-12 13:25:00,3.0,4.0,3.0
605,2024-02-01 05:46:00,2024-02-01 05:48:00,2024-02-01 05:52:00,2024-02-01 05:44:00,2.0,2.0,4.0
606,2024-01-31 13:27:00,2024-01-31 13:28:00,2024-01-31 13:32:00,2024-01-31 13:25:00,2.0,1.0,4.0
607,,,,2024-01-04 11:49:00,,,
608,,,,2024-01-07 18:49:00,,,
609,,,,2024-01-07 01:34:00,,,
610,,,,2024-01-18 12:53:00,,,
611,2024-01-22 21:02:00,,,2024-01-22 20:59:00,3.0,,
612,,,,2024-01-31 02:27:00,,,
613,,,,2024-01-29 17:27:00,,,
614,,,,2024-01-31 04:45:00,,,
615,2024-01-30 07:27:00,,,2024-01-30 07:23:00,4.0,,
616,2024-01-13 19:02:00,,,2024-01-13 19:00:00,2.0,,
617,2024-01-12 19:22:00,2024-01-12 19:23:00,2024-01-12 19:24:00,2024-01-12 19:20:00,2.0,1.0,1.0
618,2024-01-09 18:34:00,,,2024-01-09 18:32:00,2.0,,
619,2024-01-28 23:26:00,2024-01-28 23:30:00,2024-01-28 23:33:00,2024-01-28 23:25:00,1.0,4.0,3.0
620,,,,2024-01-24 10:44:00,,,
621,2024-02-04 08:54:00,2024-02-04 08:58:00,2024-02-04 08:59:00,2024-02-04 08:50:00,4.0,4.0,1.0
622,,,,2024-01-22 22:08:00,,,
623,2024-01-03 00:19:00,2024-01-03 00:21:00,2024-01-03 00:25:00,2024-01-03 00:18:00,1.0,2.0,4.0
624,2024-01-28 12:50:00,2024-01-28 12:52:00,2024-01-28 12:55:00,2024-01-28 12:46:00,4.0,2.0,3.0
625,2024-01-21 19:50:00,2024-01-21 19:53:00,,2024-01-21 19:46:00,4.0,3.0,
626,,,,2024-01-21 08:50:00,,,
627,2024-01-24 13:00:00,,,2024-01-24 12:59:00,1.0,,
628,2024-01-11 04:26:00,2024-01-11 04:27:00,2024-01-11 04:29:00,2024-01-11 04:23:00,3.0,1.0,2.0
629,,,,2024-02-01 05:08:00,,,
630,,,,2024-01-02 03:19:00,,,
631,2024-01-20 21:06:00,2024-01-20 21:08:00,2024-01-20 21:10:00,2024-01-20 21:04:00,2.0,2.0,2.0
632,,,,2024-01-03 00:34:00,,,
633,2024-01-14 08:47:00,,,2024-01-14 08:43:00,4.0,,
634,,,,2024-01-07 14:48:00,,,
635,2024-01-07 00:01:00,2024-01-07 00:03:00,2024-01-07 00:07:00,2024-01-06 23:59:00,2.0,2.0,4.0
636,,,,2024-02-01 13:16:00,,,
637,,,,2024-01-24 01:04:00,,,
638,2024-02-02 12:26:00,2024-02-02 12:28:00,2024-02-02 12:29:00,2024-02-02 12:25:00,1.0,2.0,1.0
639,2024-01-08 05:52:00,,,2024-01-08 05:50:00,2.0,,
640,,,,2024-01-14 03:56:00,,,
641,2024-01-08 11:27:00,2024-01-08 11:31:00,2024-01-08 11:32:00,2024-01-08 11:24:00,3.0,4.0,1.0
642,,,,2024-01-15 17:14:00,,,
643,,,,2024-01-30 14:52:00,,,
644,2024-02-03 02:19:00,2024-02-03 02:23:00,2024-02-03 02:24:00,2024-02-03 02:18:00,1.0,4.0,1.0
645,2024-02-03 07:15:00,,,2024-02-03 07:11:00,4.0,,
646,2024-01-29 15:40:00,,,2024-01-29 15:37:00,3.0,,
647,,,,2024-01-02 00:53:00,,,
648,2024-01-07 15:14:00,2024-01-07 15:18:00,2024-01-07 15:21:00,2024-01-07 15:12:00,2.0,4.0,3.0
649,2024-01-23 22:41:00,2024-01-23 22:42:00,2024-01-23 22:44:00,2024-01-23 22:40:00,1.0,1.0,2.0
650,,,,2024-01-04 18:31:00,,,
651,,,,2024-01-18 21:13:00,,,
652,2024-02-01 18:52:00,2024-02-01 18:56:00,2024-02-01 18:59:00,2024-02-01 18:49:00,3.0,4.0,3.0
653,,,,2024-01-09 16:07:00,,,
654,,,,2024-02-03 01:05:00,,,
655,2024-01-12 17:15:00,2024-01-12 17:19:00,,2024-01-12 17:14:00,1.0,4.0,
656,2024-01-01 18:53:00,,,2024-01-01 18:50:00,3.0,,
657,2024-01-05 00:56:00,,,2024-01-05 00:55:00,1.0,,
658,,,,2024-01-28 11:05:00,,,
659,,,,2024-01-13 22:35:00,,,
660,,,,2024-02-04 10:43:00,,,
661,2024-01-15 02:09:00,,,2024-01-15 02:08:00,1.0,,
662,2024-01-07 00:14:00,2024-01-07 00:17:00,2024-01-07 00:19:00,2024-01-07 00:13:00,1.0,3.0,2.0
663,2024-01-12 10:32:00,2024-01-12 10:36:00,,2024-01-12 10:28:00,4.0,4.0,
664,2024-01-12 00:03:00,2024-01-12 00:07:00,2024-01-12 00:08:00,2024-01-12 00:00:00,3.0,4.0,1.0
665,2024-01-09 06:21:00,2024-01-09 06:23:00,2024-01-09 06:26:00,2024-01-09 06:17:00,4.0,2.0,3.0
666,2024-01-20 14:06:00,2024-01-20 14:07:00,2024-01-20 14:08:00,2024-01-20 14:05:00,1.0,1.0,1.0
667,2024-01-24 04:28:00,2024-01-24 04:32:00,2024-01-24 04:35:00,2024-01-24 04:25:00,3.0,4.0,3.0
668,2024-02-02 06:09:00,2024-02-02 06:11:00,2024-02-02 06:14:00,2024-02-02 06:06:00,3.0,2.0,3.0
669,2024-02-03 17:52:00,,,2024-02-03 17:51:00,1.0,,
670,,,,2024-01-04 16:39:00,,,
671,2024-02-01 23:36:00,2024-02-01 23:37:00,2024-02-01 23:40:00,2024-02-01 23:32:00,4.0,1.0,3.0
672,2024-02-03 07:45:00,2024-02-03 07:49:00,2024-02-03 07:51:00,2024-02-03 07:41:00,4.0,4.0,2.0
673,,,,2024-01-01 12:45:00,,,
674,,,,2024-01-04 06:32:00,,,
675,2024-02-03 09:01:00,,,2024-02-03 08:58:00,3.0,,
676,,,,2024-01-25 00:59:00,,,
677,2024-01-20 15:41:00,2024-01-20 15:45:00,,2024-01-20 15:39:00,2.0,4.0,
678,2024-01-15 19:57:00,2024-01-15 19:58:00,2024-01-15 19:59:00,2024-01-15 19:55:00,2.0,1.0,1.0
679,2024-01-15 06:17:00,,,2024-01-15 06:13:00,4.0,,
680,2024-01-09 12:27:00,,,2024-01-09 12:23:00,4.0,,
681,,,,2024-02-01 02:55:00,,,
682,2024-01-25 08:15:00,,,2024-01-25 08:12:00,3.0,,
683,,,,2024-01-13 00:21:00,,,
684,2024-01-28 12:01:00,,,2024-01-28 11:59:00,2.0,,
685,,,,2024-01-02 00:52:00,,,
686,,,,2024-01-13 09:20:00,,,
687,,,,2024-01-22 21:52:00,,,
688,2024-01-24 20:37:00,2024-01-24 20:40:00,2024-01-24 20:42:00,2024-01-24 20:36:00,1.0,3.0,2.0
689,2024-01-05 08:57:00,2024-01-05 09:01:00,2024-01-05 09:05:00,2024-01-05 08:53:00,4.0,4.0,4.0
690,2024-01-22 12:59:00,,,2024-01-22 12:58:00,1.0,,
691,2024-01-06 22:44:00,2024-01-06 22:48:00,2024-01-06 22:52:00,2024-01-06 22:40:00,4.0,4.0,4.0
692,2024-01-17 23:39:00,,,2024-01-17 23:36:00,3.0,,
693,2024-01-24 16:43:00,2024-01-24 16:47:00,2024-01-24 16:50:00,2024-01-24 16:40:00,3.0,4.0,3.0
694,2024-01-14 08:15:00,2024-01-14 08:17:00,,2024-01-14 08:13:00,2.0,2.0,
695,,,,2024-01-15 02:16:00,,,
696,2024-01-05 12:44:00,,,2024-01-05 12:40:00,4.0,,
